"PROVINCE or REGION","MUNICIPALITY or CITY","COURT TYPE","BRANCH","JUDGE'S NAME"
"LAS PIÑAS CITY","Las Piñas City","Regional Trial Court (RTC)","198","Bersamin-Embuscado, Pia Cristina B."
"LAS PIÑAS CITY","Las Piñas City","Regional Trial Court (RTC)","199","Anastacio-Mendinueto, Nerina Casandra Nebrida"
"LAS PIÑAS CITY","Las Piñas City","Regional Trial Court (RTC)","200","Aguana-Balmaceda, Anne Beatrice G."
"LAS PIÑAS CITY","Las Piñas City","Regional Trial Court (RTC)","201","Vacant"
"LAS PIÑAS CITY","Las Piñas City","Regional Trial Court (RTC)","202","Guray, Elizabeth Yu"
"LAS PIÑAS CITY","Las Piñas City","Regional Trial Court (RTC)","253","Vacant"
"LAS PIÑAS CITY","Las Piñas City","Regional Trial Court (RTC)","254","Huliganga, Harold Cesar C."
"LAS PIÑAS CITY","Las Piñas City","Regional Trial Court (RTC)","255","Aguba, Victor Ramirez"
"LAS PIÑAS CITY","Las Piñas City","Regional Trial Court (RTC)","275","Meer, Phoeve Castillo"
"LAS PIÑAS CITY","Las Piñas City","Regional Trial Court (RTC)","2","Marquez, Mildred Jacinto"
"MUNTINLUPA CITY","Muntinlupa City","Regional Trial Court (RTC)","203","Quiambao, Myra Bayot"
"MUNTINLUPA CITY","Muntinlupa City","Regional Trial Court (RTC)","204","Alcantara, Abraham Joseph Bañez"
"MUNTINLUPA CITY","Muntinlupa City","Regional Trial Court (RTC)","205","Aquiatan, Liezel A."
"MUNTINLUPA CITY","Muntinlupa City","Regional Trial Court (RTC)","206","Gito, Gener M."
"MUNTINLUPA CITY","Muntinlupa City","Regional Trial Court (RTC)","207","Aguinaldo, Philip Acosta"
"MUNTINLUPA CITY","Muntinlupa City","Regional Trial Court (RTC)","256","Buenaventura, Romeo Santos"
"MUNTINLUPA CITY","Muntinlupa City","Regional Trial Court (RTC)","276","Medina, Antonietta Pablo"
"MUNTINLUPA CITY","Muntinlupa City","Regional Trial Court (RTC)","8","Gutierrez-Mendez, Wehrly S."
"VALENZUELA CITY","Valenzuela City","Regional Trial Court (RTC)","75","Gepty, Lilia Mercedes Encarnacion Aquino"
"VALENZUELA CITY","Valenzuela City","Regional Trial Court (RTC)","171","Santos, Maria Nena Juaban"
"VALENZUELA CITY","Valenzuela City","Regional Trial Court (RTC)","172","Vacant"
"VALENZUELA CITY","Valenzuela City","Regional Trial Court (RTC)","269","Matammu, Emma Cardenas"
"VALENZUELA CITY","Valenzuela City","Regional Trial Court (RTC)","270","Francisco, Evangeline Mendoza"
"VALENZUELA CITY","Valenzuela City","Regional Trial Court (RTC)","282","Amigo-Amano, Elena Alcantara"
"VALENZUELA CITY","Valenzuela City","Regional Trial Court (RTC)","283","Sagayo, Snooky Maria Ana Bareno"
"VALENZUELA CITY","Valenzuela City","Regional Trial Court (RTC)","284","Melicor, Arthur Balbuena"
"VALENZUELA CITY","Valenzuela City","Regional Trial Court (RTC)","285","Ontalan, Orven Kuan"
"VALENZUELA CITY","Valenzuela City","Regional Trial Court (RTC)","16","Altarejos, Mateo B."
"TAGUIG CITY","Taguig City","Regional Trial Court (RTC)","69","Datahan, Loralie C."
"TAGUIG CITY","Taguig City","Regional Trial Court (RTC)","70","Bernal, Bernard P."
"TAGUIG CITY","Taguig City","Regional Trial Court (RTC)","153","Bien, Mariam Guzon"
"TAGUIG CITY","Taguig City","Regional Trial Court (RTC)","163","Orquiola-Moldez, Desiree Gertrude Guillen"
"TAGUIG CITY","Taguig City","Regional Trial Court (RTC)","266","Cudilla-Vitor, Marivic C."
"TAGUIG CITY","Taguig City","Regional Trial Court (RTC)","267","Olivete, Antonio Murillo"
"TAGUIG CITY","Taguig City","Regional Trial Court (RTC)","271","Cortes, Paz Esperanza Martelino"
"TAGUIG CITY","Taguig City","Regional Trial Court (RTC)","15","San Pedro, Byron G."
"NAVOTAS CITY","Navotas City","Regional Trial Court (RTC)","286","Dabu, Pedro, Jr., Tulud"
"NAVOTAS CITY","Navotas City","Regional Trial Court (RTC)","287","Lindayag-Del Rosario, Romana Maria Melchora Pajao"
"NAVOTAS CITY","Navotas City","Regional Trial Court (RTC)","288","Torrijos, Ronald Que"
"NAVOTAS CITY","Navotas City","Regional Trial Court (RTC)","9","Parallag, Cecilia Bunagan"
"ABRA","Bangued","Regional Trial Court (RTC)","1","Vacant"
"ABRA","Bangued","Regional Trial Court (RTC)","2","Alzate, Corpus B."
"ABRA","Bangued","Regional Trial Court (RTC)","1","Unorganized"
"ABRA","Bucay","Regional Trial Court (RTC)","58","Vacant"
"BENGUET","Baguio City","Regional Trial Court (RTC)","3","Rasing, Emmanuel Cacho"
"BENGUET","Baguio City","Regional Trial Court (RTC)","4","Oallares-Cawed, Mia Joy C."
"BENGUET","Baguio City","Regional Trial Court (RTC)","5","Itliong-Rivera, Ma. Ligaya V."
"BENGUET","Baguio City","Regional Trial Court (RTC)","6","Francisco, Michael Vicencio"
"BENGUET","Baguio City","Regional Trial Court (RTC)","7","Dulay-Archog, Cecilia Corazon S."
"BENGUET","Baguio City","Regional Trial Court (RTC)","78","Belmes, Hilario V"
"BENGUET","Baguio City","Regional Trial Court (RTC)","79","Casareno, Heherson Almondia"
"BENGUET","Baguio City","Regional Trial Court (RTC)","59","Morales, Ivan Kim Baptista"
"BENGUET","Baguio City","Regional Trial Court (RTC)","60","Malecdan, Jr., Rufus Gayo"
"BENGUET","Baguio City","Regional Trial Court (RTC)","61","Sindayen-Libiran, Lilybeth T."
"BENGUET","Baguio City","Regional Trial Court (RTC)","2","Bahul Jr., Modesto D."
"BENGUET","La Trinidad","Regional Trial Court (RTC)","8","Calderon, Isagani G."
"BENGUET","La Trinidad","Regional Trial Court (RTC)","9","Brawner-Cualing, Marietta Saturnino"
"BENGUET","La Trinidad","Regional Trial Court (RTC)","10","Manaois Jr., Jorge S."
"BENGUET","La Trinidad","Regional Trial Court (RTC)","62","Opolinto, Leody M."
"BENGUET","La Trinidad","Regional Trial Court (RTC)","63","Humiding, Jennifer Palaguitang"
"BENGUET","La Trinidad","Regional Trial Court (RTC)","3","Unorganized"
"BENGUET","Buguias","Regional Trial Court (RTC)","64","Mangallay, Daniel D."
"ILOCOS NORTE","Laoag City","Regional Trial Court (RTC)","11","Pacquing, Dinah Myrtle M"
"ILOCOS NORTE","Laoag City","Regional Trial Court (RTC)","12","Alejandro, Nida Bringas"
"ILOCOS NORTE","Laoag City","Regional Trial Court (RTC)","13","Padre, Johnson V"
"ILOCOS NORTE","Laoag City","Regional Trial Court (RTC)","14","Quilala, Francisco Roberto D."
"ILOCOS NORTE","Laoag City","Regional Trial Court (RTC)","15","Vacant"
"ILOCOS NORTE","Laoag City","Regional Trial Court (RTC)","16","Quidilla, Jr., Artemio H."
"ILOCOS NORTE","Laoag City","Regional Trial Court (RTC)","65","Nalupta-Barba, Myra Sheila M."
"ILOCOS NORTE","Laoag City","Regional Trial Court (RTC)","4","Bernardez, Bonhoefer V."
"ILOCOS NORTE","Dingras","Regional Trial Court (RTC)","5","Orig, Esperanza Caridad A."
"ILOCOS NORTE","Batac City","Regional Trial Court (RTC)","17","Salvador, Felix G."
"ILOCOS NORTE","Batac City","Regional Trial Court (RTC)","18","Labrador, Maria Corazon M."
"ILOCOS NORTE","Batac City","Regional Trial Court (RTC)","6","Mariano-Arriola, Maribel B."
"ILOCOS NORTE","Bangui","Regional Trial Court (RTC)","19","Calapini, Charles Javier Magpale"
"ILOCOS SUR","Vigan City","Regional Trial Court (RTC)","20","Valera-Leviste, Charmi Christine Favorito"
"ILOCOS SUR","Vigan City","Regional Trial Court (RTC)","21","Vacant"
"ILOCOS SUR","Vigan City","Regional Trial Court (RTC)","74","Cortez-Jimeno, Vida A."
"ILOCOS SUR","Vigan City","Regional Trial Court (RTC)","7","Ramirez-Florendo, Leah Agripina G."
"ILOCOS SUR","Narvacan","Regional Trial Court (RTC)","22","De Castro, Alfred Felix E."
"ILOCOS SUR","Narvacan","Regional Trial Court (RTC)","72","Bringas, Elizabeth G."
"ILOCOS SUR","Narvacan","Regional Trial Court (RTC)","9","Vitamog-Querubin, Fatima F."
"ILOCOS SUR","Candon City","Regional Trial Court (RTC)","23","Domingo, Richard T."
"ILOCOS SUR","Candon City","Regional Trial Court (RTC)","71","Juan-Chan, Gina V."
"ILOCOS SUR","Candon City","Regional Trial Court (RTC)","8","Rubang-Mangasar, Emmylou V"
"ILOCOS SUR","Cabugao","Regional Trial Court (RTC)","24","Ragonjan, Homer Jay D."
"ILOCOS SUR","Tagudin","Regional Trial Court (RTC)","25","Vacant"
"LA UNION","San Fernando City","Regional Trial Court (RTC)","26","Ramiterre, Wendell M."
"LA UNION","San Fernando City","Regional Trial Court (RTC)","27","Agacita Jr., Romeo E."
"LA UNION","San Fernando City","Regional Trial Court (RTC)","28","Tualla, Nyerson Dexter Tito Q."
"LA UNION","San Fernando City","Regional Trial Court (RTC)","29","Vacant"
"LA UNION","San Fernando City","Regional Trial Court (RTC)","30","Florendo, Alpino Peña"
"LA UNION","San Fernando City","Regional Trial Court (RTC)","66","Concepcion, Victor Ordinario"
"LA UNION","San Fernando City","Regional Trial Court (RTC)","10","Gallevo, Rhea Sernadilla"
"LA UNION","Agoo","Regional Trial Court (RTC)","31","Atillo Jr. , Romeo Maglaya"
"LA UNION","Agoo","Regional Trial Court (RTC)","32","Jaravata, Ethelwolda Asuncion"
"LA UNION","Bauang","Regional Trial Court (RTC)","33","Dela Cruz Jr., Jacinto Merin"
"LA UNION","Bauang","Regional Trial Court (RTC)","67","Vacant"
"LA UNION","Bauang","Regional Trial Court (RTC)","11","Lamong-Bumacod, Criselda Manaat"
"LA UNION","Balaoan","Regional Trial Court (RTC)","34","Balloguing, Marita Bernales"
"MOUNTAIN PROVINCE","Bontoc","Regional Trial Court (RTC)","35","Daoas, Kode G."
"MOUNTAIN PROVINCE","Bontoc","Regional Trial Court (RTC)","36","Angnganay Jr., Sergio Tadaoan"
"MOUNTAIN PROVINCE","Paracelis","Regional Trial Court (RTC)","12","NEWLY CREATED"
"MOUNTAIN PROVINCE","Bontoc","Regional Trial Court (RTC)","12","Unorganized"
"PANGASINAN","Lingayen","Regional Trial Court (RTC)","37","Garong, Rixon Magno"
"PANGASINAN","Lingayen","Regional Trial Court (RTC)","38","Fernandez, Teodoro Cancino"
"PANGASINAN","Lingayen","Regional Trial Court (RTC)","39","Junia, Walter Orais"
"PANGASINAN","Lingayen","Regional Trial Court (RTC)","68","Parayno, Maria Laarni Ramos"
"PANGASINAN","Lingayen","Regional Trial Court (RTC)","69","Alog Jr., Loreto S"
"PANGASINAN","Lingayen","Regional Trial Court (RTC)","14","Villegas-Rosario, Avelina J."
"PANGASINAN","Dagupan City","Regional Trial Court (RTC)","40","Samadan, Mervin Jovito Sanchez"
"PANGASINAN","Dagupan City","Regional Trial Court (RTC)","41","Torio, Emma M."
"PANGASINAN","Dagupan City","Regional Trial Court (RTC)","42","Alarcio-Padilla, Dorothy J."
"PANGASINAN","Dagupan City","Regional Trial Court (RTC)","43","Galvez, Caridad Villegas"
"PANGASINAN","Dagupan City","Regional Trial Court (RTC)","44","Maramba, Genoveva C."
"PANGASINAN","Dagupan City","Regional Trial Court (RTC)","76","Israel, Michael Paul B."
"PANGASINAN","Dagupan City","Regional Trial Court (RTC)","15","Sanchez-Fernandez, Zarah R."
"PANGASINAN","Urdaneta City","Regional Trial Court (RTC)","45","Vacant"
"PANGASINAN","Urdaneta City","Regional Trial Court (RTC)","46","Villarin, Tita Rodriguez"
"PANGASINAN","Urdaneta City","Regional Trial Court (RTC)","47","Berdal, Elizabeth Lacanilao"
"PANGASINAN","Urdaneta City","Regional Trial Court (RTC)","48","Ibe-Pulmano, Edna Lou C."
"PANGASINAN","Urdaneta City","Regional Trial Court (RTC)","49","Vacant"
"PANGASINAN","Urdaneta City","Regional Trial Court (RTC)","73","Vismanos-Nabua, Crisma R."
"PANGASINAN","Urdaneta City","Regional Trial Court (RTC)","16","Maynigo, Edwin B."
"PANGASINAN","Villasis","Regional Trial Court (RTC)","50","Dalaten , Junius Fernandez"
"PANGASINAN","Tayug","Regional Trial Court (RTC)","51","Naya, Rusty Milgar"
"PANGASINAN","Tayug","Regional Trial Court (RTC)","52","Parajas, Emma Ines"
"PANGASINAN","Rosales","Regional Trial Court (RTC)","53","Andrada-Borja, Roselyn C."
"PANGASINAN","Alaminos City","Regional Trial Court (RTC)","54","Esguerra, Arginald Julius Capili"
"PANGASINAN","Alaminos City","Regional Trial Court (RTC)","55","Meneses, Marlon S."
"PANGASINAN","Alaminos City","Regional Trial Court (RTC)","75","Trayvilla-Peralta, Ruby Ann P."
"PANGASINAN","Alaminos City","Regional Trial Court (RTC)","17","Unorganized"
"PANGASINAN","San Carlos City","Regional Trial Court (RTC)","56","Velez-Cayetano, Magnolia C."
"PANGASINAN","San Carlos City","Regional Trial Court (RTC)","57","Navata-Francisco, Geraldine"
"PANGASINAN","San Carlos City","Regional Trial Court (RTC)","77","Montemayor-Abas, Rhodalyn Navarro"
"PANGASINAN","San Carlos City","Regional Trial Court (RTC)","13","Ventajar, Danilo P."
"PANGASINAN","Burgos","Regional Trial Court (RTC)","70","Lamug , Vincent Espinosa"
"PANGASINAN","Asingan","Regional Trial Court (RTC)","81","Unorganized"
"APAYAO","Luna","Regional Trial Court (RTC)","26","Cumigad, Victor Reyes"
"BATANES","Basco","Regional Trial Court (RTC)","13","Vacant"
"CAGAYAN","Tuguegarao City","Regional Trial Court (RTC)","1","Vacant"
"CAGAYAN","Tuguegarao City","Regional Trial Court (RTC)","2","Cortes, Neljoe A."
"CAGAYAN","Tuguegarao City","Regional Trial Court (RTC)","3","Cacatian-Beltran , Marivic Aragones"
"CAGAYAN","Tuguegarao City","Regional Trial Court (RTC)","4","Vacant"
"CAGAYAN","Tuguegarao City","Regional Trial Court (RTC)","5","Aquino , Jezarene Callangan"
"CAGAYAN","Tuguegarao City","Regional Trial Court (RTC)","10","Vacant"
"CAGAYAN","Tuguegarao City","Regional Trial Court (RTC)","1-FC","Newly"
"CAGAYAN","Aparri","Regional Trial Court (RTC)","6","Cortes , Neljoe Asuncion"
"CAGAYAN","Aparri","Regional Trial Court (RTC)","7","Vacant"
"CAGAYAN","Aparri","Regional Trial Court (RTC)","8","Pascual Jr. , Nicanor Sorio"
"CAGAYAN","Aparri","Regional Trial Court (RTC)","9","Tabaco, Conrado Tabag"
"CAGAYAN","Tuao","Regional Trial Court (RTC)","11","Castillo Sr., Edmar Pascual"
"CAGAYAN","Sanchez Mira","Regional Trial Court (RTC)","12","Bucayu-Madrid , Gemma Pagulayan"
"CAGAYAN","Ballesteros","Regional Trial Court (RTC)","33","Vacant"
"CAGAYAN","Solana","Regional Trial Court (RTC)","2","NEWLY"
"IFUGAO","Lagawe","Regional Trial Court (RTC)","14","Habbiling , Romeo Uyami"
"IFUGAO","Lagawe","Regional Trial Court (RTC)","6","NEWLY"
"IFUGAO","Alfonso Lista","Regional Trial Court (RTC)","15","Vacant"
"IFUGAO","Banaue","Regional Trial Court (RTC)","34","Vacant"
"ISABELA","City of Ilagan","Regional Trial Court (RTC)","16","Cabasal, Jeffrey J."
"ISABELA","City of Ilagan","Regional Trial Court (RTC)","17","Barcena , Andrew Uanang"
"ISABELA","City of Ilagan","Regional Trial Court (RTC)","18","Manaloto, Grace Amigo"
"ISABELA","City of Ilagan","Regional Trial Court (RTC)","3","NEWLY"
"ISABELA","Cauayan City","Regional Trial Court (RTC)","19","Vacant"
"ISABELA","Cauayan City","Regional Trial Court (RTC)","20","Aumentado, Reymundo Lamina"
"ISABELA","Cauayan City","Regional Trial Court (RTC)","40","Palce, Ariel Managuelod"
"ISABELA","Cauayan City","Regional Trial Court (RTC)","5","NEWLY"
"ISABELA","Santiago City","Regional Trial Court (RTC)","21","Bautista III, Nicasio B."
"ISABELA","Santiago City","Regional Trial Court (RTC)","35","Cacatian, Efren Mangosing"
"ISABELA","Santiago City","Regional Trial Court (RTC)","36","Anghad, Anastacio D"
"ISABELA","Santiago City","Regional Trial Court (RTC)","4","NEWLY"
"ISABELA","Cabagan","Regional Trial Court (RTC)","22","Vacant"
"ISABELA","Roxas","Regional Trial Court (RTC)","23","Vacant"
"ISABELA","Echague","Regional Trial Court (RTC)","24","Gumpal-Videz, Michelle I."
"KALINGA","Tabuk City","Regional Trial Court (RTC)","25","Angog, Jerson Eckman"
"KALINGA","Tabuk City","Regional Trial Court (RTC)","7","NEWLY"
"KALINGA","Lubuagan","Regional Trial Court (RTC)","39","Bulwayan, Randy B."
"NUEVA VIZCAYA","Bayombong","Regional Trial Court (RTC)","27","Dumangeng-Rosario, Dominica L."
"NUEVA VIZCAYA","Bayombong","Regional Trial Court (RTC)","28","Vacant"
"NUEVA VIZCAYA","Bayombong","Regional Trial Court (RTC)","29","Jandoc, Cicero Bagorio"
"NUEVA VIZCAYA","Bayombong","Regional Trial Court (RTC)","8","NEWLY CREATED"
"NUEVA VIZCAYA","Bambang","Regional Trial Court (RTC)","30","Attolba Jr. , Paul Ramil"
"NUEVA VIZCAYA","Bambang","Regional Trial Court (RTC)","37","Vacant"
"QUIRINO","Cabarroguis","Regional Trial Court (RTC)","31","Dulnuan, Andrew Puguon"
"QUIRINO","Cabarroguis","Regional Trial Court (RTC)","32","Corbe-Cardenas, Remalie C."
"QUIRINO","Cabarroguis","Regional Trial Court (RTC)","9","NEWLY CREATED"
"QUIRINO","Maddela","Regional Trial Court (RTC)","38","Vacant"
"AURORA","Baler","Regional Trial Court (RTC)","1","Javier-Genota, Alejandria B."
"AURORA","Baler","Regional Trial Court (RTC)","90","Ancheta Jr., Maximo Barroga"
"AURORA","Baler","Regional Trial Court (RTC)","91","Rivera, Enrico Voltaire S."
"AURORA","Casiguran","Regional Trial Court (RTC)","101","Pineda Jr. , Pacito Medina"
"BATAAN","Balanga City","Regional Trial Court (RTC)","1","Dela Cruz-Buban, Maricar P."
"BATAAN","Balanga City","Regional Trial Court (RTC)","2","Ortiguera, Antonio Ray Abello"
"BATAAN","Balanga City","Regional Trial Court (RTC)","2","Castro-Baltazar, Dorina S."
"BATAAN","Balanga City","Regional Trial Court (RTC)","3","Poblete, Marion Jacqueline P"
"BATAAN","Balanga City","Regional Trial Court (RTC)","92","Vacant"
"BATAAN","Balanga City","Regional Trial Court (RTC)","93","Inovejas , Philger Noel Baldomir"
"BATAAN","Mariveles","Regional Trial Court (RTC)","3","Mauleon, Ma. Teresa Pagtalunan"
"BATAAN","Mariveles (stationed at Balanga City)","Regional Trial Court (RTC)","4","Silva, Emmanuel Alonzo"
"BATAAN","Mariveles (stationed at Balanga City)","Regional Trial Court (RTC)","94","Quimboy, Jose Marie Arzadon"
"BATAAN","Mariveles","Regional Trial Court (RTC)","95","Trinidad-Laygo, Jenny Vi C."
"BATAAN","Dinalupihan","Regional Trial Court (RTC)","5","Eltanal-Ignacio , Ma Lourdes Tiangco"
"BATAAN","Dinalupihan","Regional Trial Court (RTC)","96","Cruz-Corpuz , Amelita"
"BULACAN","Malolos City","Regional Trial Court (RTC)","4","Beley, Francisco M."
"BULACAN","Malolos City","Regional Trial Court (RTC)","6","Agnes, Jonathan Moslares"
"BULACAN","Malolos City","Regional Trial Court (RTC)","7","Argañosa-Maniego , Isidra Argete"
"BULACAN","Malolos City","Regional Trial Court (RTC)","8","Molina, Roland Dennis Gregorio"
"BULACAN","Malolos City","Regional Trial Court (RTC)","9","Vicente -De Guzman, Veronica A."
"BULACAN","Malolos City","Regional Trial Court (RTC)","10","Domingo-Rañola , Corazon Andrada"
"BULACAN","Malolos City","Regional Trial Court (RTC)","11","Montero Jr. , Felizardo Soriano"
"BULACAN","Malolos City","Regional Trial Court (RTC)","12","Mercurio, Julie Pabeliña"
"BULACAN","Malolos City","Regional Trial Court (RTC)","13","Tienzo , Efren Bascao"
"BULACAN","Malolos City","Regional Trial Court (RTC)","14","Vacant"
"BULACAN","Malolos City","Regional Trial Court (RTC)","15","Tamayo, Alexander Pizarro"
"BULACAN","Malolos City","Regional Trial Court (RTC)","16","Clemente, Sita Jose"
"BULACAN","Malolos City","Regional Trial Court (RTC)","17","Vacant"
"BULACAN","Malolos City","Regional Trial Court (RTC)","18","Vacant"
"BULACAN","Malolos City","Regional Trial Court (RTC)","19","Felizmenio, Francisco Padilla"
"BULACAN","Malolos City","Regional Trial Court (RTC)","20","Dychingco, Mirasol Ong"
"BULACAN","Malolos City","Regional Trial Court (RTC)","21","Dañguilan, Crisostomo Javier"
"BULACAN","Malolos City","Regional Trial Court (RTC)","22","Ruiz, Grace Victoria"
"BULACAN","Malolos City","Regional Trial Court (RTC)","76","Fonacier, Albert Ravelo"
"BULACAN","Malolos City","Regional Trial Court (RTC)","77","Elarmo Jr. , Gorgonio Balbastro"
"BULACAN","Malolos City","Regional Trial Court (RTC)","78","Vacant"
"BULACAN","Malolos City","Regional Trial Court (RTC)","79","Samar , Olivia Escubio"
"BULACAN","Malolos City","Regional Trial Court (RTC)","80","Mendiola, Ma Zenaida Bernadette Tamayo"
"BULACAN","Malolos City","Regional Trial Court (RTC)","81","Dumlao II , Hermenegildo Caballero"
